,objectid,plant_code,plant_name,utility_id,utility_name,sector_name,street_address,city,county,state,zip,primsource,source_desc,tech_desc,install_mw,total_mw,bat_mw,bio_mw,coal_mw,geo_mw,hydro_mw,hydrops_mw,ng_mw,nuclear_mw,crude_mw,solar_mw,wind_mw,other_mw,source,period,longitude,latitude
8070,19640,61200,"OR Solar 2, LLC",63757,"OR Solar 2, LLC",IPP Non-CHP,14828 Agate Road,Eagle Point,Jackson,Oregon,97524.0,solar,Solar = 10 MW,Solar Photovoltaic,10.0,10.0,,,,,,,,,,10.0,,,"EIA-860, EIA-860M and EIA-923",202305,-122.781338,42.542084
8071,19641,61201,"OR Solar 3, LLC",59462,"Heelstone Energy Holdings, LLC",IPP Non-CHP,22330 Drazil Rd,Malin,Klamath,Oregon,97632.0,solar,Solar = 10 MW,Solar Photovoltaic,10.0,10.0,,,,,,,,,,10.0,,,"EIA-860, EIA-860M and EIA-923",202305,-121.418873,42.022336
8072,19642,61202,Mount Signal Solar Farm V,63447,"Imperial Valley Solar 3, LLC",IPP Non-CHP,392 Weed Road,Calexico,Imperial,California,92231.0,solar,Solar = 252.3 MW,Solar Photovoltaic,252.3,252.3,,,,,,,,,,252.3,,,"EIA-860, EIA-860M and EIA-923",202305,-115.56721,32.678805
8073,19643,61203,"Lahr 1, LLC",60520,SoCore Energy LLC,IPP Non-CHP,21265 County Road 2,Wakefield Township,Stearns,Minnesota,56320.0,solar,Solar = 5 MW,Solar Photovoltaic,5.0,5.0,,,,,,,,,,5.0,,,"EIA-860, EIA-860M and EIA-923",202305,-94.426041,45.431189
8074,19644,61204,"AES ES ALAMITOS, LLC",62160,"AES ES Alamitos, LLC",IPP Non-CHP,690 North Studebaker Road,Long Beach,Los Angeles,California,90803.0,batteries,Battery = 100 MW,Batteries,100.0,100.0,100.0,,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202305,-118.099665,33.770202
8075,19645,61205,Bandera Electric Coop PV,60520,SoCore Energy LLC,IPP Non-CHP,352 Walter White Ranch Road,Leakey,Real,Texas,78873.0,solar,Solar = 1.5 MW,Solar Photovoltaic,1.5,1.5,,,,,,,,,,1.5,,,"EIA-860, EIA-860M and EIA-923",202305,-99.762212,29.681032
8076,19646,61206,Onyx - Allen Harim,60584,Onyx Asset Services Group,IPP Non-CHP,18752 Harbeson Rd.,Harbeson,Sussex,Delaware,19951.0,solar,Solar = 1.2 MW,Solar Photovoltaic,1.2,1.2,,,,,,,,,,1.2,,,"EIA-860, EIA-860M and EIA-923",202305,-75.288789,38.717509
8077,19647,61207,Green Island Hydroelectric Station,58756,Albany Engineering Corporation,IPP Non-CHP,Tibbits Ave and George St,Green Island,Albany,New York,12183.0,hydroelectric,Hydroelectric = 6 MW,Conventional Hydroelectric,6.0,6.0,,,,,6.0,,,,,,,,"EIA-860, EIA-860M and EIA-923",202305,-73.69022,42.748106
8078,19648,61208,Gulfport Naval Base CSG PV System,63258,"Arcadia Solar, LLC",IPP Non-CHP,5200 Second Street,Gulfport,Harrison,Mississippi,39501.0,solar,Solar = 3.5 MW,Solar Photovoltaic,3.5,3.5,,,,,,,,,,3.5,,,"EIA-860, EIA-860M and EIA-923",202305,-89.119233,30.379866
8079,19649,61209,Sacramento Regional County Sanitation PV,60947,Tesla Inc.,IPP Non-CHP,8521 Laguna Station Road,Elk Grove,Sacramento,California,95758.0,solar,Solar = 3.5 MW,Solar Photovoltaic,3.5,3.5,,,,,,,,,,3.5,,,"EIA-860, EIA-860M and EIA-923",202305,-121.46369,38.448604
8080,19650,61210,Finger Lakes Solar I,60833,"Finger Lakes Solar I, LLC",IPP Non-CHP,4380 NY-14A,Geneva,Ontario,New York,14456.0,solar,Solar = 2 MW,Solar Photovoltaic,1.9,2.0,,,,,,,,,,2.0,,,"EIA-860, EIA-860M and EIA-923",202305,-77.045631,42.814025
8081,19651,61211,IKEA Memphis 508,57389,IKEA Property Inc,Commercial Non-CHP,7900 IKEA Way,Cordova,Shelby,Tennessee,38016.0,solar,Solar = 1.1 MW,Solar Photovoltaic,1.1,1.1,,,,,,,,,,1.1,,,"EIA-860, EIA-860M and EIA-923",202305,-89.799302,35.189991
8082,19652,61212,Flat Top Wind I,59359,"BHE Renewables, LLC",IPP Non-CHP,559 FM 218 W,Mullin,Mills,Texas,76864.0,wind,Wind = 200 MW,Onshore Wind Turbine,200.0,200.0,,,,,,,,,,,200.0,,"EIA-860, EIA-860M and EIA-923",202305,-98.603358,31.684511
8083,19653,61213,GRP Madison Renewable Energy Facility,60846,"GRP Madison Renewable Energy Facility, LLC",IPP Non-CHP,268 Office Drive,Colbert,Madison,Georgia,30628.0,biomass,Biomass = 58 MW,Wood/Wood Waste Biomass,58.0,58.0,,58.0,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202305,-83.192902,34.040559
8084,19654,61215,Green Beanworks C PV,61012,AES Distributed Energy,IPP Non-CHP,39360 110th Street East,Palmdale,Los Angeles,California,93591.0,solar,Solar = 3 MW,Solar Photovoltaic,3.0,3.0,,,,,,,,,,3.0,,,"EIA-860, EIA-860M and EIA-923",202305,-117.931,34.597
8085,19655,61216,Green Beanworks D PV,61012,AES Distributed Energy,IPP Non-CHP,2600 East Avenue L-4,Palmdale,Los Angeles,California,93550.0,solar,Solar = 3 MW,Solar Photovoltaic,3.0,3.0,,,,,,,,,,3.0,,,"EIA-860, EIA-860M and EIA-923",202305,-118.08215,34.654976
8086,19656,61217,Head of U Canal Hydro Project,60851,North Side Energy Company,IPP Non-CHP,275 North 650 East,Jerome,Jerome,Idaho,83338.0,hydroelectric,Hydroelectric = 1.2 MW,Conventional Hydroelectric,1.2,1.2,,,,,1.2,,,,,,,,"EIA-860, EIA-860M and EIA-923",202305,-114.3958,42.7628
8087,19657,61218,"Broadridge Solar, LLC",60860,"Broadridge Solar, LLC",IPP Non-CHP,11324 NC Hwy 72 East,Lumberton,Robeson,North Carolina,28358.0,solar,Solar = 5 MW,Solar Photovoltaic,5.0,5.0,,,,,,,,,,5.0,,,"EIA-860, EIA-860M and EIA-923",202305,-78.957206,34.522942
8088,19658,61219,"Kelly Solar, LLC",60861,"Kelly Solar, LLC",IPP Non-CHP,3335 Glebe Road,Henderson,Vance,North Carolina,27538.0,solar,Solar = 5 MW,Solar Photovoltaic,5.0,5.0,,,,,,,,,,5.0,,,"EIA-860, EIA-860M and EIA-923",202305,-78.449024,36.391194
8089,19659,61220,"Spencer Farm, LLC",64778,"Strata Manager, LLC",IPP Non-CHP,1665 US Hwy 29,Salisbury,Rowan,North Carolina,28144.0,solar,Solar = 5 MW,Solar Photovoltaic,5.0,5.0,,,,,,,,,,5.0,,,"EIA-860, EIA-860M and EIA-923",202305,-80.407853,35.712886
8090,19660,61221,Redbed Plains Wind Farm,60859,Redbed Plains Wind Farm LLC,IPP Non-CHP,1421 Country Rd 1190,Tuttle,Grady,Oklahoma,73089.0,wind,Wind = 99.1 MW,Onshore Wind Turbine,99.1,99.1,,,,,,,,,,,99.1,,"EIA-860, EIA-860M and EIA-923",202305,-97.854,35.290759
8091,19661,61222,Golden Hills North Wind Energy Center,60811,"Golden Hills Interconnection Wind, LLC",IPP Non-CHP,435 Mt. Vista Parkway,Livermore,Alameda,California,94551.0,wind,Wind = 46 MW,Onshore Wind Turbine,46.0,46.0,,,,,,,,,,,46.0,,"EIA-860, EIA-860M and EIA-923",202305,-121.630163,37.769189
8092,19662,61223,Chillicothe Solar Farm,58822,MC Power Companies Inc,IPP Non-CHP,366 E 3rd Street,Chillicothe,Livingston,Missouri,64601.0,solar,Solar = 2.5 MW,Solar Photovoltaic,2.5,2.5,,,,,,,,,,2.5,,,"EIA-860, EIA-860M and EIA-923",202305,-93.536833,39.788769
8093,19663,61224,"350 Clark Solar, NG, LLC",59254,NuGen Capital Management,IPP Non-CHP,350 Clark Drive,Budd Lake,Morris,New Jersey,7828.0,solar,Solar = 1.8 MW,Solar Photovoltaic,1.8,1.8,,,,,,,,,,1.8,,,"EIA-860, EIA-860M and EIA-923",202305,-74.730162,40.894197
8094,19664,61225,Caonillas,15497,Puerto Rico Electric Pwr Authority,Electric Utility,"Road 612, Camino Don Alonso",Utuado,,Puerto Rico,641.0,hydroelectric,Hydroelectric = 22 MW,Conventional Hydroelectric,22.0,22.0,,,,,22.0,,,,,,,,"EIA-860, EIA-860M and EIA-923",202305,-66.656,18.277
8095,19665,61226,Culebra,15497,Puerto Rico Electric Pwr Authority,Electric Utility,Road 250 KM 1,Culebra,Culebra,Puerto Rico,775.0,petroleum,Petroleum = 2.1 MW,Petroleum Liquids,2.1,2.1,,,,,,,,,2.1,,,,"EIA-860, EIA-860M and EIA-923",202305,-65.27956,18.316713
8096,19666,61227,Daguao,15497,Puerto Rico Electric Pwr Authority,Electric Utility,"Road 3 KM 58, Bo Daguao",Ceiba,,Puerto Rico,735.0,petroleum,Petroleum = 42 MW,Petroleum Liquids,42.0,42.0,,,,,,,,,42.0,,,,"EIA-860, EIA-860M and EIA-923",202305,-65.6656,18.2364
8097,19667,61228,Dos Bocas,15497,Puerto Rico Electric Pwr Authority,Electric Utility,"Road 146 KM 1, Bo. Rio Arriba",Arecibo,Arecibo,Puerto Rico,641.0,hydroelectric,Hydroelectric = 15 MW,Conventional Hydroelectric,15.0,15.0,,,,,15.0,,,,,,,,"EIA-860, EIA-860M and EIA-923",202305,-66.667,18.337
8098,19668,61229,Garzas,15497,Puerto Rico Electric Pwr Authority,Electric Utility,"Road 386 KM INT, Bo Jagua",Penuelas,,Puerto Rico,624.0,hydroelectric,Hydroelectric = 12.2 MW,Conventional Hydroelectric,12.2,12.2,,,,,12.2,,,,,,,,"EIA-860, EIA-860M and EIA-923",202305,-66.73,18.0733
8099,19669,61230,Patillas,15497,Puerto Rico Electric Pwr Authority,Electric Utility,"Carr. 799, Km. 1.5, Bo. Cacao",Patillas,,Puerto Rico,723.0,hydroelectric,Hydroelectric = 1.4 MW,Conventional Hydroelectric,1.4,1.4,,,,,1.4,,,,,,,,"EIA-860, EIA-860M and EIA-923",202305,-66.019,18.017
8100,19670,61231,Toro Negro,15497,Puerto Rico Electric Pwr Authority,Electric Utility,"Road 149, Antonio Luchetti St",Villalba,,Puerto Rico,766.0,hydroelectric,Hydroelectric = 8.5 MW,Conventional Hydroelectric,8.5,8.5,,,,,8.5,,,,,,,,"EIA-860, EIA-860M and EIA-923",202305,-66.488,18.1317
8101,19671,61232,Vega Baja,15497,Puerto Rico Electric Pwr Authority,Electric Utility,Road 2 Ave Ramon Collazo,Vega Baja,,Puerto Rico,693.0,petroleum,Petroleum = 42 MW,Petroleum Liquids,42.0,42.0,,,,,,,,,42.0,,,,"EIA-860, EIA-860M and EIA-923",202305,-66.391,18.446
8102,19672,61233,Vieques,15497,Puerto Rico Electric Pwr Authority,Electric Utility,Road PR 200 Bo Santa Maria,Vieques,,Puerto Rico,765.0,petroleum,Petroleum = 6.4 MW,Petroleum Liquids,6.6,6.4,,,,,,,,,6.4,,,,"EIA-860, EIA-860M and EIA-923",202305,-65.431763,18.152679
8103,19673,61234,Yabucoa,15497,Puerto Rico Electric Pwr Authority,Electric Utility,Road 3 KM 18 BO Candelero Arri,Humacao,,Puerto Rico,791.0,petroleum,Petroleum = 42 MW,Petroleum Liquids,42.0,42.0,,,,,,,,,42.0,,,,"EIA-860, EIA-860M and EIA-923",202305,-65.864,18.047
8104,19674,61235,Yauco,15497,Puerto Rico Electric Pwr Authority,Electric Utility,Matienzo Cintron ST #49,Yauco,,Puerto Rico,698.0,hydroelectric,Hydroelectric = 34 MW,Conventional Hydroelectric,34.0,34.0,,,,,34.0,,,,,,,,"EIA-860, EIA-860M and EIA-923",202305,-66.871,18.1105
8105,19675,61236,Rio Blanco,15497,Puerto Rico Electric Pwr Authority,Electric Utility,"Road 191 KM 28, Bo Florida",Naguabo,,Puerto Rico,718.0,hydroelectric,Hydroelectric = 5 MW,Conventional Hydroelectric,5.0,5.0,,,,,5.0,,,,,,,,"EIA-860, EIA-860M and EIA-923",202305,-65.794,18.268
8106,19676,61237,"433 Purchase Solar NG, LLC",59254,NuGen Capital Management,IPP Non-CHP,433 Purchase Street,Swansea,Bristol,Massachusetts,2777.0,solar,Solar = 2.8 MW,Solar Photovoltaic,2.8,2.8,,,,,,,,,,2.8,,,"EIA-860, EIA-860M and EIA-923",202305,-71.192244,41.809353
8107,19677,61238,NY - Presbyt. Hospital - 525 E 68TH St,60883,NY - PRESBYTERIAN HOSPITAL-525 E 68TH ST,Commercial CHP,525 East 68th St,New York,New York,New York,10021.0,petroleum,"Natural Gas = 7.7 MW, Petroleum = 15.2 MW",Natural Gas Fired Combustion Turbine; Petroleum Liquids;,22.9,22.9,,,,,,,7.7,,15.2,,,,"EIA-860, EIA-860M and EIA-923",202305,-73.95393,40.764396
8108,19678,61241,Tres City Power LLC,64835,Tres Power Victoria LLC,IPP Non-CHP,1301 Willow Street,Victoria,Victoria,Texas,77901.0,natural gas,Natural Gas = 86 MW,Natural Gas Fired Combustion Turbine,100.0,86.0,,,,,,,86.0,,,,,,"EIA-860, EIA-860M and EIA-923",202305,-97.0093,28.7853
8109,19679,61242,"Tres Port Power, LLC",64835,Tres Power Victoria LLC,IPP Non-CHP,2100 Old Bloomington Rd North,Victoria,Victoria,Texas,77905.0,natural gas,Natural Gas = 86 MW,Natural Gas Fired Combustion Turbine,100.0,86.0,,,,,,,86.0,,,,,,"EIA-860, EIA-860M and EIA-923",202305,-96.9453,28.69637
8110,19680,61243,Old Wardour Solar,59254,NuGen Capital Management,IPP Non-CHP,229 Harrington St.,East Brookfield,Worcester,Massachusetts,1515.0,solar,Solar = 4.3 MW,Solar Photovoltaic,5.5,4.3,,,,,,,,,,4.3,,,"EIA-860, EIA-860M and EIA-923",202305,-72.037453,42.237578
8111,19681,61244,Shuman Solar,59254,NuGen Capital Management,IPP Non-CHP,139 Shuman Ave,Stoughton,Norfolk,Massachusetts,2072.0,solar,Solar = 2.2 MW,Solar Photovoltaic,2.2,2.2,,,,,,,,,,2.2,,,"EIA-860, EIA-860M and EIA-923",202305,-71.066039,42.114918
8112,19682,61245,Vuelta Solar,59254,NuGen Capital Management,IPP Non-CHP,229 Harrington St.,East Brookfield,Worcester,Massachusetts,1515.0,solar,Solar = 4.7 MW,Solar Photovoltaic,5.5,4.7,,,,,,,,,,4.7,,,"EIA-860, EIA-860M and EIA-923",202305,-72.037453,42.237578
8113,19683,61246,ACE-Stanton PV,60862,"ACE-Stanton, LLC",IPP Non-CHP,5154 S Alafaya Trail,Orlando,Orange,Florida,32831.0,solar,Solar = 4.8 MW,Solar Photovoltaic,4.8,4.8,,,,,,,,,,4.8,,,"EIA-860, EIA-860M and EIA-923",202305,-81.18036,28.47735
8114,19684,61247,ACE-Stanton A PV,60863,"ACE-Stanton A, LLC",IPP Non-CHP,5152 S Alafaya Trail,Orlando,Orange,Florida,32831.0,solar,Solar = 4.1 MW,Solar Photovoltaic,4.1,4.1,,,,,,,,,,4.1,,,"EIA-860, EIA-860M and EIA-923",202305,-81.17411,28.48455
8115,19685,61248,Glopak Solar PV Power Plant,60864,Glopak Corporation,Industrial Non-CHP,132 Case Drive,South Plainfield,Middlesex,New Jersey,7080.0,solar,Solar = 1 MW,Solar Photovoltaic,1.0,1.0,,,,,,,,,,1.0,,,"EIA-860, EIA-860M and EIA-923",202305,-74.39281,40.575378
8116,19686,61249,Westmont 300A,60991,"Westmont Solar, LLC",IPP Non-CHP,300 Westmont Dr.,San Pedro,Los Angeles,California,90731.0,solar,Solar = 2.9 MW,Solar Photovoltaic,2.9,2.9,,,,,,,,,,2.9,,,"EIA-860, EIA-860M and EIA-923",202305,-118.288925,33.766067
8117,19687,61250,USPS PV,60950,USPS LA Solar FiT A & B,Electric Utility,7001 S Central,Los Angeles,Los Angeles,California,90052.0,solar,Solar = 7.4 MW,Solar Photovoltaic,7.4,7.4,,,,,,,,,,7.4,,,"EIA-860, EIA-860M and EIA-923",202305,-118.2587,33.977922
8118,19688,61254,Fort Buchanan Distributed Generation,60866,Directorate Of Public Works USAG Fort Buchanan,IPP Non-CHP,34 South Gate Road,Guaynabo,Guaynabo,Puerto Rico,934.0,solar,"Solar = 5.8 MW,Wind = 0.6 MW",Solar Photovoltaic; Onshore Wind Turbine;,6.4,6.4,,,,,,,,,,5.8,0.6,,"EIA-860, EIA-860M and EIA-923",202305,-66.116163,18.408354
8119,19689,61255,"Haywood Farm Solar, LLC",60865,"CD Global Solar Holdings, LLC",IPP Non-CHP,922 Pekin Rd,Troy,Montgomery,North Carolina,27371.0,solar,Solar = 4.9 MW,Solar Photovoltaic,4.9,4.9,,,,,,,,,,4.9,,,"EIA-860, EIA-860M and EIA-923",202305,-79.915,35.343
8120,19690,61256,"Hood Farm Solar, LLC",60865,"CD Global Solar Holdings, LLC",IPP Non-CHP,5851 US Highway 70,Trenton,Jones,North Carolina,28585.0,solar,Solar = 4.9 MW,Solar Photovoltaic,4.9,4.9,,,,,,,,,,4.9,,,"EIA-860, EIA-860M and EIA-923",202305,-77.497,35.205
8121,19691,61257,"ZV Solar 2, LLC",60865,"CD Global Solar Holdings, LLC",IPP Non-CHP,437 Milk Dairy Road,Red Springs,Robeson,North Carolina,28377.0,solar,Solar = 4.9 MW,Solar Photovoltaic,4.9,4.9,,,,,,,,,,4.9,,,"EIA-860, EIA-860M and EIA-923",202305,-79.2,34.816
8122,19692,61258,"Innovative Solar 35, LLC",60865,"CD Global Solar Holdings, LLC",IPP Non-CHP,195 LG Westbrook Lane,Albertson,Duplin,North Carolina,28508.0,solar,Solar = 1.9 MW,Solar Photovoltaic,1.9,1.9,,,,,,,,,,1.9,,,"EIA-860, EIA-860M and EIA-923",202305,-77.825,35.046
8123,19693,61259,"Innovative Solar 59, LLC",60865,"CD Global Solar Holdings, LLC",IPP Non-CHP,3142 W. Hilliardston Rd.,Nashville,Nash,North Carolina,28756.0,solar,Solar = 1.9 MW,Solar Photovoltaic,1.9,1.9,,,,,,,,,,1.9,,,"EIA-860, EIA-860M and EIA-923",202305,-77.97928,36.094719
8124,19694,61260,"Innovative Solar 60, LLC",60865,"CD Global Solar Holdings, LLC",IPP Non-CHP,4036 Taylors Gin Rd.,Castalia,Nash,North Carolina,27856.0,solar,Solar = 1.9 MW,Solar Photovoltaic,1.9,1.9,,,,,,,,,,1.9,,,"EIA-860, EIA-860M and EIA-923",202305,-77.992,36.091
8125,19695,61261,Rock Falls Wind Farm LLC,57170,"EDF Renewable Asset Holdings, Inc.",IPP Non-CHP,20999 W. Bender Road,Braman,Kay,Oklahoma,74632.0,wind,Wind = 154.5 MW,Onshore Wind Turbine,154.5,154.5,,,,,,,,,,,154.5,,"EIA-860, EIA-860M and EIA-923",202305,-97.4271,36.927165
8126,19696,61262,Stuttgart Solar,60871,"Stuttgart Solar, LLC",IPP Non-CHP,380 Goodwin Rd,Stuttgart,Arkansas,Arkansas,72160.0,solar,Solar = 81 MW,Solar Photovoltaic,81.0,81.0,,,,,,,,,,81.0,,,"EIA-860, EIA-860M and EIA-923",202305,-91.44,34.439722
8127,19697,61263,Wolf Run Energy,60875,Wolf Run Energy LLC,IPP Non-CHP,TBD,Wilmot Township,Bradford,Pennsylvania,18833.0,natural gas,Natural Gas = 22 MW,Natural Gas Internal Combustion Engine,22.0,22.0,,,,,,,22.0,,,,,,"EIA-860, EIA-860M and EIA-923",202305,-76.299361,41.610981
8128,19698,61264,Antelope Expansion 2,61012,AES Distributed Energy,IPP Non-CHP,9611 West Avenue G,Lancaster,Los Angeles,California,93536.0,solar,Solar = 105 MW,Solar Photovoltaic,105.0,105.0,,,,,,,,,,105.0,,,"EIA-860, EIA-860M and EIA-923",202305,-118.309153,34.744977
8129,19699,61265,Antelope DSR 3,61012,AES Distributed Energy,IPP Non-CHP,9615 W Avenue G,Lancaster,Los Angeles,California,93536.0,solar,Solar = 20 MW,Solar Photovoltaic,20.0,20.0,,,,,,,,,,20.0,,,"EIA-860, EIA-860M and EIA-923",202305,-118.304071,34.736859
8130,19700,61267,Hurricane Creek Lift Station,9778,Johnson County Rural E M C,Electric Utility,3032 E CR 750 N,Greenwood,Johnson,Indiana,46143.0,petroleum,Petroleum = 2 MW,Petroleum Liquids,2.0,2.0,,,,,,,,,2.0,,,,"EIA-860, EIA-860M and EIA-923",202305,-86.1858,39.5879
8131,19701,61268,Kayenta Solar Project,60879,"NGI-Kayenta Solar Lessor I, LLC",IPP Non-CHP,Adjacent to US Route 163,Kayenta,Navajo,Arizona,86504.0,solar,Solar = 55.3 MW,Solar Photovoltaic,55.3,55.3,,,,,,,,,,55.3,,,"EIA-860, EIA-860M and EIA-923",202305,-110.263889,36.771944
8132,19702,61269,Thunder Ranch Wind Project,60881,"Thunder Ranch Wind Project, LLC",IPP Non-CHP,12650 Badlands,Marland,Noble,Oklahoma,74644.0,wind,Wind = 297.8 MW,Onshore Wind Turbine,297.8,297.8,,,,,,,,,,,297.8,,"EIA-860, EIA-860M and EIA-923",202305,-97.058944,36.550834
8133,19703,61270,Red Dirt Wind Project,60882,"Red Dirt Wind Project, LLC",IPP Non-CHP,8520 N 2930 Road,Hennessy,Kingfisher,Oklahoma,73742.0,wind,Wind = 299.3 MW,Onshore Wind Turbine,299.3,299.3,,,,,,,,,,,299.3,,"EIA-860, EIA-860M and EIA-923",202305,-97.8,36.1
8134,19704,61271,Biltmore Solar Fields,60880,The Biltmore Company,IPP Non-CHP,1 Approach Rd.,Asheville,Buncombe,North Carolina,28803.0,solar,Solar = 1.5 MW,Solar Photovoltaic,1.5,1.5,,,,,,,,,,1.5,,,"EIA-860, EIA-860M and EIA-923",202305,-82.58844,35.561156
8135,19705,61272,Gray Hawk Solar,60886,"Gray Hawk Solar, LLC",IPP Non-CHP,TBD,Kingman,Mohave,Arizona,86402.0,solar,Solar = 55 MW,Solar Photovoltaic,55.0,55.0,,,,,,,,,,55.0,,,"EIA-860, EIA-860M and EIA-923",202305,-113.8978,35.3635
8136,19706,61273,USCG Puerto Rico PV,60887,United States Coast Guard Puerto Rico,IPP Non-CHP,260 Guard Rd,Aguadilla,Aguadilla,Puerto Rico,603.0,solar,Solar = 1.7 MW,Solar Photovoltaic,2.3,1.7,,,,,,,,,,1.7,,,"EIA-860, EIA-860M and EIA-923",202305,-67.130519,18.498007
8137,19707,61274,Wilson Solar Farm 1,60888,"GCL New Energy, Inc.",IPP Non-CHP,1441 Thorne Ave. S.,Wilson,Wilson,North Carolina,27893.0,solar,Solar = 3.3 MW,Solar Photovoltaic,3.4,3.3,,,,,,,,,,3.3,,,"EIA-860, EIA-860M and EIA-923",202305,-77.9,35.7
8138,19708,61275,Wilson Solar Farm 2,60888,"GCL New Energy, Inc.",IPP Non-CHP,5444 Wiggins Mill Road,Lucama,Wilson,North Carolina,27851.0,solar,Solar = 3.8 MW,Solar Photovoltaic,5.0,3.8,,,,,,,,,,3.8,,,"EIA-860, EIA-860M and EIA-923",202305,-78.016,35.683
8139,19709,61276,Wilson Solar Farm 3,60888,"GCL New Energy, Inc.",IPP Non-CHP,5100 Bloomery Road,Wilson,Wilson,North Carolina,27851.0,solar,Solar = 9 MW,Solar Photovoltaic,10.0,9.0,,,,,,,,,,9.0,,,"EIA-860, EIA-860M and EIA-923",202305,-78.0,35.78
8140,19710,61277,Wilson Solar Farm 4,60888,"GCL New Energy, Inc.",IPP Non-CHP,2109 Downing Street SW,Wilson,Wilson,North Carolina,27893.0,solar,Solar = 9 MW,Solar Photovoltaic,10.0,9.0,,,,,,,,,,9.0,,,"EIA-860, EIA-860M and EIA-923",202305,-78.0,35.7
8141,19711,61278,Wilson Solar Farm 5,60888,"GCL New Energy, Inc.",IPP Non-CHP,3313 US 264 ALT HWY E,Wilson,Wilson,North Carolina,27893.0,solar,Solar = 9.5 MW,Solar Photovoltaic,10.0,9.5,,,,,,,,,,9.5,,,"EIA-860, EIA-860M and EIA-923",202305,-77.87,35.68
8142,19712,61279,Wilson Solar Farm 6,60888,"GCL New Energy, Inc.",IPP Non-CHP,3313 US 264 ALT HWY E,Wilson,Wilson,North Carolina,27893.0,solar,Solar = 9.7 MW,Solar Photovoltaic,10.0,9.7,,,,,,,,,,9.7,,,"EIA-860, EIA-860M and EIA-923",202305,-77.87,35.68
8143,19713,61280,Wilson Solar Farm 7,60888,"GCL New Energy, Inc.",IPP Non-CHP,5427 Lamm Road,Wilson,Wilson,North Carolina,27893.0,solar,Solar = 9.2 MW,Solar Photovoltaic,10.0,9.2,,,,,,,,,,9.2,,,"EIA-860, EIA-860M and EIA-923",202305,-78.0,35.75
8144,19714,61281,Bear Creek Solar Center,60888,"GCL New Energy, Inc.",IPP Non-CHP,62399 Hamby Rd,Bend,Deschutes,Oregon,97701.0,solar,Solar = 10 MW,Solar Photovoltaic,10.0,10.0,,,,,,,,,,10.0,,,"EIA-860, EIA-860M and EIA-923",202305,-121.237203,44.060814
8145,19715,61282,APG Combined Heat and Power Plant,60890,"US Dept of Army, Garrison, APG",Commercial CHP,"2100 Bush River Road, Aberdeen",Edgewood,Harford,Maryland,21010.0,natural gas,Natural Gas = 6.2 MW,Natural Gas Fired Combustion Turbine,7.9,6.2,,,,,,,6.2,,,,,,"EIA-860, EIA-860M and EIA-923",202305,-76.2991,39.3975
8146,19716,61283,"Bladenboro Solar, LLC",61060,Cypress Creek Renewables,IPP Non-CHP,24 Clyde King Drive,Bladenboro,Bladen,North Carolina,28320.0,solar,Solar = 4.8 MW,Solar Photovoltaic,4.8,4.8,,,,,,,,,,4.8,,,"EIA-860, EIA-860M and EIA-923",202305,-78.817652,34.547761
8147,19717,61284,"Lux Solar, LLC",61060,Cypress Creek Renewables,IPP Non-CHP,5126 E. Dixon Blvd.,Kings Mountain,Cleveland,North Carolina,28086.0,solar,Solar = 2 MW,Solar Photovoltaic,2.0,2.0,,,,,,,,,,2.0,,,"EIA-860, EIA-860M and EIA-923",202305,-81.429433,35.241145
8148,19718,61287,"Sun Farm V, LLC",60025,Greenbacker Renewable Energy Corporation,IPP Non-CHP,728 Ocean Hwy South,Hertford,Perquimans,North Carolina,27944.0,solar,Solar = 4.8 MW,Solar Photovoltaic,5.0,4.8,,,,,,,,,,4.8,,,"EIA-860, EIA-860M and EIA-923",202305,-76.489357,36.160629
8149,19719,61288,"Roxboro Solar Farm, LLC",61060,Cypress Creek Renewables,IPP Non-CHP,930 Roxboro Road,Oxford,Granville,North Carolina,27565.0,solar,Solar = 5 MW,Solar Photovoltaic,5.0,5.0,,,,,,,,,,5.0,,,"EIA-860, EIA-860M and EIA-923",202305,-78.622242,36.326821
8150,19720,61289,"River Bend Solar, LLC",60496,"Adapture Renewables, Inc.",IPP Non-CHP,27 Hump Creek Road,Reed Point,Stillwater,Montana,59034.0,solar,Solar = 2 MW,Solar Photovoltaic,2.0,2.0,,,,,,,,,,2.0,,,"EIA-860, EIA-860M and EIA-923",202305,-109.565219,45.703779
8151,19721,61290,"South Mills Solar, LLC",60496,"Adapture Renewables, Inc.",IPP Non-CHP,170 S. Mills Road,Hardin,Big Horn,Montana,59034.0,solar,Solar = 3 MW,Solar Photovoltaic,3.0,3.0,,,,,,,,,,3.0,,,"EIA-860, EIA-860M and EIA-923",202305,-107.632624,45.730113
8152,19722,61291,"Green Meadow Solar, LLC",60496,"Adapture Renewables, Inc.",IPP Non-CHP,2 Clink Court,Helena,Lewis and Clark,Montana,59602.0,solar,Solar = 3 MW,Solar Photovoltaic,3.0,3.0,,,,,,,,,,3.0,,,"EIA-860, EIA-860M and EIA-923",202305,-112.063623,46.694488
